0637,18.10.2021,30,32,48,53,63,12
0638,20.10.2021,07,29,36,41,43,05
0639,23.10.2021,10,30,51,57,63,20
0640,25.10.2021,10,27,29,44,58,24
0641,27.10.2021,03,06,26,35,51,17
0642,30.10.2021,05,23,28,43,56,19
0643,01.11.2021,09,25,34,44,45,08
0644,03.11.2021,01,02,24,50,57,26
0645,06.11.2021,08,30,48,57,64,09
0646,08.11.2021,21,46,47,57,62,08
0647,10.11.2021,19,25,43,46,48,14
0648,13.11.2021,08,15,26,35,45,09
0649,15.11.2021,05,31,34,51,53,23
0650,17.11.2021,03,16,48,52,60,01
0651,20.11.2021,40,43,48,59,69,19
0652,22.11.2021,07,20,29,38,67,22
0653,24.11.2021,10,16,32,63,65,17
0654,27.11.2021,08,32,55,64,66,10
0655,29.11.2021,18,26,28,38,47,17
0656,01.12.2021,12,15,38,57,63,24
0657,04.12.2021,10,40,45,56,67,02
0658,06.12.2021,03,21,38,50,59,06
0659,08.12.2021,03,07,33,50,69,24
0660,11.12.2021,03,25,44,53,64,10
0661,13.12.2021,10,30,37,53,59,04
0662,15.12.2021,19,20,40,42,59,15
0663,18.12.2021,02,06,24,51,61,01
0664,20.12.2021,02,13,23,34,66,02
0665,22.12.2021,07,16,19,48,68,15
0666,25.12.2021,27,29,45,55,58,02
0667,27.12.2021,36,38,45,62,64,19
0668,29.12.2021,02,06,09,33,39,11
0669,01.01.2022,06,12,39,48,50,07
0670,03.01.2022,02,13,32,33,48,22
0671,05.01.2022,06,14,25,33,46,17
0672,08.01.2022,20,21,36,60,65,13
0673,10.01.2022,14,17,18,21,27,09
0674,12.01.2022,12,21,22,30,33,24
0675,15.01.2022,03,18,37,51,59,13
0676,17.01.2022,09,24,35,46,65,22
0677,19.01.2022,11,15,43,55,61,10
0678,22.01.2022,08,14,33,36,67,17
0679,24.01.2022,11,29,30,47,53,16
0680,26.01.2022,04,11,38,49,69,16
0681,29.01.2022,02,15,38,54,65,11
0682,31.01.2022,10,15,51,61,69,14
0683,02.02.2022,18,29,33,62,63,15
0684,05.02.2022,05,16,27,39,61,24
0685,07.02.2022,05,15,38,47,65,10
0686,09.02.2022,02,17,33,51,63,26
0687,12.02.2022,08,10,21,41,62,07
0688,14.02.2022,16,25,27,49,55,17
0689,16.02.2022,22,30,40,42,48,16
0690,19.02.2022,03,10,15,33,42,11
0691,21.02.2022,02,36,37,45,69,03
0692,23.02.2022,06,17,21,35,64,18
0693,26.02.2022,15,32,36,48,64,19
0694,28.02.2022,07,21,39,47,55,19
0695,02.03.2022,19,37,48,61,63,12
0696,05.03.2022,08,23,37,52,63,13
0697,07.03.2022,10,43,55,59,67,02
0698,09.03.2022,13,22,34,51,67,10
0699,14.03.2022,21,28,32,44,49,06
0700,16.03.2022,03,28,34,35,58,17
0701,19.03.2022,08,09,18,48,52,06
0702,21.03.2022,01,15,26,63,65,16
0703,23.03.2022,31,32,37,38,48,24
0704,26.03.2022,02,10,50,59,61,06
0705,28.03.2022,11,18,39,58,62,03
0706,30.03.2022,03,07,21,31,37,11
0707,02.04.2022,06,28,47,58,59,18
0708,04.04.2022,02,32,39,46,69,06
0709,06.04.2022,06,42,45,47,64,18
0710,11.04.2022,05,07,24,31,34,04
0711,13.04.2022,14,16,41,63,68,26
0712,16.04.2022,15,21,32,62,65,26
0713,18.04.2022,08,33,55,59,62,18
0714,20.04.2022,20,30,45,55,56,14
0715,23.04.2022,10,39,47,49,56,08
0716,25.04.2022,12,18,20,39,61,10
0717,27.04.2022,11,36,61,62,68,04
0718,30.04.2022,14,21,37,44,63,01
0719,02.05.2022,18,27,33,39,44,08
0720,04.05.2022,37,39,55,63,69,23
0721,07.05.2022,04,05,06,28,67,10
0722,09.05.2022,18,30,35,52,56,05
0723,11.05.2022,05,07,61,63,69,18
0724,14.05.2022,06,40,41,45,52,09
0725,16.05.2022,07,15,22,36,64,13
0726,18.05.2022,40,41,58,64,65,17
0727,21.05.2022,14,15,25,52,58,11
0728,23.05.2022,01,33,37,39,42,26
0729,25.05.2022,19,28,39,42,57,17
0730,28.05.2022,02,39,50,61,66,15
0731,30.05.2022,27,28,51,68,69,22
0732,01.06.2022,11,41,56,57,63,02
0733,04.06.2022,14,16,36,52,60,16
0734,06.06.2022,02,10,35,44,46,04
0735,08.06.2022,22,39,43,62,64,07
0736,11.06.2022,18,20,26,53,69,05
0737,13.06.2022,02,27,42,44,51,25
0738,15.06.2022,19,28,41,42,51,07
0739,18.06.2022,10,19,40,45,58,25
0740,20.06.2022,03,44,61,63,69,13
0741,22.06.2022,06,10,31,48,56,12
0742,25.06.2022,06,12,20,27,32,04
0743,27.06.2022,11,13,18,30,37,16
0744,29.06.2022,08,40,49,58,63,14
0745,02.07.2022,09,10,37,59,62,26
0746,04.07.2022,15,16,24,31,56,04
0747,06.07.2022,32,36,49,62,69,13
0748,09.07.2022,14,22,42,46,52,24
0749,11.07.2022,04,26,34,37,52,09
0750,13.07.2022,22,23,36,47,63,02
0751,16.07.2022,03,18,23,32,57,21
0752,18.07.2022,14,34,36,50,58,05
0753,20.07.2022,10,20,23,49,65,22
0754,23.07.2022,39,41,54,59,62,12
0755,25.07.2022,25,37,38,39,65,05
0756,27.07.2022,01,25,44,55,57,26
0757,30.07.2022,04,17,57,58,68,12
0758,01.08.2022,15,21,31,36,65,16
0759,03.08.2022,09,21,56,57,66,11
0760,06.08.2022,08,15,46,56,68,03
0761,08.08.2022,32,45,51,57,58,12
0762,10.08.2022,29,44,59,61,68,19
0763,13.08.2022,19,24,35,43,62,02
0764,15.08.2022,20,24,47,50,63,05
0765,17.08.2022,23,28,41,50,55,24
0766,20.08.2022,05,09,11,16,66,07
0767,22.08.2022,12,27,34,55,67,09
0768,24.08.2022,06,24,35,37,44,22
0769,27.08.2022,02,18,56,60,65,14
0770,29.08.2022,13,36,43,61,69,18
0771,31.08.2022,07,08,19,24,28,01
0772,03.09.2022,18,27,49,65,69,09
0773,05.09.2022,04,07,32,55,64,25
0774,07.09.2022,03,16,30,33,36,20
0775,10.09.2022,38,42,56,68,69,04
0776,12.09.2022,06,14,16,34,66,25
0777,14.09.2022,09,10,20,22,52,25
0778,17.09.2022,05,25,36,51,61,01
0779,19.09.2022,07,15,36,46,67,07
0780,21.09.2022,06,33,34,45,54,07
0781,24.09.2022,03,09,21,24,29,14
0782,26.09.2022,13,20,31,33,59,20
0783,28.09.2022,06,10,24,33,67,11
0784,01.10.2022,08,21,22,65,69,26
0785,03.10.2022,02,16,22,55,63,22
0786,05.10.2022,26,30,33,37,62,06
0787,08.10.2022,13,43,53,60,68,05
0788,10.10.2022,03,06,11,17,22,11
0789,12.10.2022,14,30,41,42,59,06
0790,15.10.2022,32,37,40,58,62,15
0791,17.10.2022,19,30,36,46,60,25
0792,19.10.2022,06,08,15,27,42,10
0793,22.10.2022,19,25,48,55,60,18
0794,24.10.2022,18,23,35,45,54,16
0795,26.10.2022,19,36,37,46,56,24
0796,29.10.2022,19,31,40,46,57,23
0797,31.10.2022,13,19,36,39,59,13
0798,02.11.2022,02,11,22,35,60,23
0799,05.11.2022,28,45,53,56,69,20
0800,09.11.2022,07,14,24,30,56,07
0801,12.11.2022,16,20,44,57,58,06
0802,14.11.2022,19,35,53,54,67,21
0803,16.11.2022,28,34,51,53,56,11
0804,19.11.2022,07,28,62,63,64,10
0805,21.11.2022,01,06,40,51,67,02
0806,23.11.2022,01,02,31,39,66,25
0807,26.11.2022,15,30,47,50,51,03
0808,28.11.2022,29,30,32,48,50,20
0809,30.11.2022,04,19,24,47,66,10
0810,03.12.2022,06,13,33,36,37,07
0811,05.12.2022,35,45,47,54,55,14
0812,07.12.2022,06,28,44,59,61,21
0813,10.12.2022,09,23,47,49,68,19
0814,12.12.2022,16,31,50,55,61,09
0815,14.12.2022,36,51,59,66,68,25
0816,17.12.2022,33,56,64,66,68,12
0817,19.12.2022,07,37,55,65,67,12
0818,21.12.2022,12,15,24,34,59,14
0819,24.12.2022,17,37,46,54,67,08
0820,26.12.2022,17,41,47,60,61,17
0821,28.12.2022,26,32,38,45,56,01
0822,31.12.2022,18,37,44,50,64,11
0823,02.01.2023,07,09,12,31,62,22
0824,04.01.2023,12,32,56,67,68,26
0825,07.01.2023,35,36,44,45,67,14
0826,09.01.2023,18,43,48,60,69,14
0827,11.01.2023,04,08,46,47,48,05
0828,14.01.2023,24,26,39,47,57,23
0829,16.01.2023,04,14,33,39,61,03
0830,18.01.2023,06,15,22,42,47,26
0831,21.01.2023,05,14,19,46,64,22
0832,23.01.2023,12,31,47,58,60,23
0833,25.01.2023,09,17,20,38,40,18
0834,28.01.2023,02,18,23,27,47,15
0835,30.01.2023,01,04,12,36,49,05
0836,01.02.2023,31,43,58,59,66,09
0837,04.02.2023,02,08,15,19,58,10
0838,06.02.2023,05,11,22,23,69,07
0839,08.02.2023,52,58,59,64,66,09
0840,11.02.2023,10,23,30,54,65,11
0841,13.02.2023,17,26,37,61,65,02
0842,15.02.2023,31,32,54,60,63,12
0843,18.02.2023,08,21,31,32,37,23
0844,20.02.2023,03,17,26,38,54,15
0845,22.02.2023,11,19,39,44,65,07
0846,25.02.2023,11,24,58,66,67,26
0847,27.02.2023,16,28,49,51,55,23
0848,01.03.2023,02,09,28,36,53,04
0849,04.03.2023,10,16,18,40,66,16
0850,06.03.2023,02,13,29,58,69,04
0851,08.03.2023,26,27,43,61,69,04
0852,11.03.2023,11,20,33,43,58,24
0853,13.03.2023,03,10,24,46,63,04
0854,15.03.2023,16,18,33,37,50,08
0855,18.03.2023,14,20,30,54,69,11
0856,20.03.2023,01,27,32,47,67,14
0857,22.03.2023,27,28,37,50,57,05
0858,25.03.2023,15,17,18,47,57,19
0859,27.03.2023,19,26,36,43,58,14
0860,29.03.2023,04,09,24,46,66,07
0861,01.04.2023,11,19,21,29,52,17
0862,03.04.2023,16,30,31,54,68,01
0863,05.04.2023,03,05,09,42,52,11
0864,08.04.2023,11,22,24,51,60,18
0865,10.04.2023,09,10,36,46,52,14
0866,12.04.2023,09,36,41,44,59,04
0867,15.04.2023,01,33,34,56,59,18
0868,17.04.2023,23,25,35,63,64,25
0869,19.04.2023,04,11,21,38,64,11
0870,22.04.2023,17,36,47,63,68,25
0871,24.04.2023,19,21,55,66,68,03
0872,26.04.2023,02,15,30,35,49,06
0873,29.04.2023,16,53,54,57,65,08
0874,01.05.2023,03,38,55,61,66,01
0875,03.05.2023,21,26,30,45,47,23
0876,06.05.2023,31,39,47,51,53,06
0877,08.05.2023,15,20,33,36,43,12
0878,10.05.2023,21,24,33,55,69,03
0879,13.05.2023,03,15,20,23,46,11
0880,15.05.2023,01,26,28,55,58,25
0881,17.05.2023,18,34,37,45,51,14
0882,20.05.2023,17,23,32,38,63,23
0883,22.05.2023,09,38,48,52,68,25
0884,24.05.2023,12,21,44,50,58,26
0885,27.05.2023,24,38,39,48,56,04
0886,29.05.2023,21,33,35,62,64,24
0887,31.05.2023,02,04,54,61,62,14
0888,03.06.2023,15,45,64,67,68,18
0889,05.06.2023,02,31,45,46,49,20
0890,07.06.2023,16,21,29,53,66,02
0891,10.06.2023,21,32,42,46,50,04
0892,12.06.2023,02,03,16,23,68,07
0893,14.06.2023,03,20,36,42,64,04
0894,17.06.2023,02,12,45,61,64,26
0895,19.06.2023,36,39,52,57,69,01
0896,21.06.2023,05,11,33,35,63,14
0897,24.06.2023,02,38,44,50,62,19
0898,26.06.2023,06,28,39,43,54,12
0899,28.06.2023,19,25,34,57,68,04
0900,01.07.2023,04,17,35,49,61,08
0901,03.07.2023,15,26,31,38,61,03
0902,05.07.2023,17,24,48,62,68,23
0903,08.07.2023,07,23,24,32,43,18
0904,10.07.2023,02,24,34,53,58,13
0905,12.07.2023,23,35,45,66,67,20
0906,15.07.2023,02,09,43,55,57,18
0907,17.07.2023,05,08,09,17,41,21
0908,19.07.2023,07,10,11,13,24,24
0909,22.07.2023,25,27,36,37,63,07
0910,24.07.2023,03,04,12,28,49,25
0911,26.07.2023,03,16,40,48,60,14
0912,29.07.2023,10,25,27,34,38,02
0913,31.07.2023,02,11,48,58,65,13
0914,02.08.2023,23,24,33,51,64,05
0915,05.08.2023,18,42,44,62,65,23
0916,07.08.2023,06,13,20,35,54,22
0917,09.08.2023,10,15,21,67,69,03
0918,12.08.2023,19,21,37,50,65,26
0919,14.08.2023,32,34,37,39,47,03
0920,16.08.2023,09,11,17,19,55,01
0921,19.08.2023,01,25,27,38,62,13
0922,21.08.2023,03,04,12,22,28,16
0923,23.08.2023,25,30,32,33,55,20
0924,26.08.2023,20,22,26,28,63,05
0925,28.08.2023,04,06,25,55,68,26
0926,30.08.2023,04,13,35,61,69,04
0927,02.09.2023,25,38,42,66,67,19
0928,04.09.2023,01,26,32,46,51,13
0929,06.09.2023,09,14,20,23,63,01
0930,09.09.2023,11,19,29,63,68,25
0931,11.09.2023,09,25,27,53,66,05
0932,13.09.2023,22,30,37,44,45,18
0933,16.09.2023,08,11,19,24,46,05
0934,18.09.2023,02,21,26,40,42,09
0935,20.09.2023,16,27,59,62,63,23
0936,23.09.2023,01,12,20,33,66,21
0937,25.09.2023,10,12,22,36,50,04
0938,27.09.2023,01,07,46,47,63,07
0939,30.09.2023,19,30,37,44,46,22
0940,02.10.2023,12,26,27,43,47,05
0941,04.10.2023,09,35,54,63,64,01
0942,07.10.2023,47,54,57,60,65,19
0943,09.10.2023,16,34,46,55,67,14
0944,11.10.2023,22,24,40,52,64,10
0945,14.10.2023,14,16,42,48,64,14
0946,16.10.2023,02,27,31,44,64,18
0947,18.10.2023,01,04,13,35,58,24
0948,21.10.2023,06,15,24,67,68,11
0949,23.10.2023,18,21,25,46,64,21
0950,25.10.2023,25,27,41,53,68,02
0951,28.10.2023,14,24,50,59,64,02
0952,30.10.2023,19,22,34,66,69,05
0953,01.11.2023,22,26,39,47,63,12
0954,04.11.2023,01,28,30,34,52,06
0955,06.11.2023,12,25,40,59,61,26
0956,08.11.2023,14,21,33,39,62,20
0957,11.11.2023,01,12,14,24,57,07
0958,13.11.2023,24,33,35,37,42,21
0959,15.11.2023,03,04,51,53,60,06
0960,18.11.2023,34,50,51,61,67,20
0961,20.11.2023,19,26,30,39,63,13
0962,22.11.2023,20,24,33,39,42,21
0963,25.11.2023,27,33,63,66,68,09
0964,27.11.2023,02,21,38,61,66,12
0965,29.11.2023,06,47,50,61,68,04
0966,02.12.2023,28,35,41,47,60,03
0967,04.12.2023,18,19,27,28,45,09
0968,06.12.2023,02,12,37,56,65,21
0969,09.12.2023,05,25,26,40,60,01
0970,11.12.2023,01,24,27,31,62,20
0971,13.12.2023,03,08,41,56,64,18
0972,16.12.2023,03,09,10,20,62,25
0973,18.12.2023,05,08,19,34,39,26
0974,20.12.2023,27,35,41,56,60,16
0975,23.12.2023,09,14,17,18,53,06
0976,25.12.2023,05,12,20,24,29,04
0977,27.12.2023,04,11,38,51,68,05
0978,30.12.2023,10,11,26,27,34,07
0979,01.01.2024,12,21,42,44,49,01
0980,03.01.2024,30,31,38,48,68,08
0981,06.01.2024,04,31,34,38,61,13
0982,08.01.2024,07,17,28,40,45,02
0983,10.01.2024,25,40,43,48,50,11
0984,13.01.2024,13,31,33,51,58,15
0985,15.01.2024,13,30,35,49,59,04
0986,17.01.2024,18,22,43,61,65,02
0987,20.01.2024,16,31,34,47,65,10
0988,22.01.2024,24,25,43,52,63,21
0989,24.01.2024,01,05,32,50,64,08
0990,27.01.2024,07,38,65,66,68,21
0991,29.01.2024,39,41,43,49,64,04
0992,31.01.2024,15,18,19,41,43,14
0993,03.02.2024,09,11,27,59,66,19
0994,05.02.2024,01,02,27,30,67,09
0995,07.02.2024,12,21,62,67,69,17
0996,10.02.2024,27,28,34,37,44,08
0997,12.02.2024,17,36,43,53,67,14
0998,14.02.2024,01,04,45,47,67,18
0999,17.02.2024,06,28,59,62,69,21
1000,19.02.2024,04,23,45,50,53,17
1001,21.02.2024,04,27,33,41,42,14
1002,24.02.2024,03,08,40,53,58,03
1003,26.02.2024,24,29,42,51,54,16
1004,28.02.2024,16,26,29,38,50,06
1005,02.03.2024,03,18,27,36,53,12
1006,04.03.2024,36,42,50,52,67,26
1007,06.03.2024,06,19,28,44,60,10
1008,09.03.2024,30,36,49,52,63,16
1009,11.03.2024,01,03,07,16,66,05
1010,13.03.2024,21,29,54,59,62,04
1011,16.03.2024,12,23,44,57,61,05
1012,18.03.2024,10,17,20,39,44,16
1013,20.03.2024,13,22,27,54,66,09
1014,23.03.2024,06,23,25,34,51,03
1015,25.03.2024,07,11,19,53,68,23
1016,27.03.2024,37,46,57,60,66,08
1017,30.03.2024,12,13,33,50,52,23
1018,01.04.2024,19,24,40,42,56,23
1019,03.04.2024,11,38,41,62,65,15
1020,06.04.2024,22,27,44,52,69,09
1021,08.04.2024,06,21,23,39,54,23
1022,10.04.2024,06,07,12,24,36,15
1023,13.04.2024,07,33,40,43,69,10
1024,15.04.2024,07,16,41,56,61,23
1025,17.04.2024,24,29,44,47,54,02
1026,20.04.2024,04,35,41,44,58,25
1027,22.04.2024,12,16,33,39,52,01
1028,24.04.2024,02,20,22,26,47,21
1029,27.04.2024,09,30,53,55,62,23
1030,29.04.2024,11,38,47,67,69,14
1031,01.05.2024,01,11,19,21,68,15
1032,04.05.2024,14,20,23,53,69,04
1033,06.05.2024,07,23,24,56,60,25
1034,08.05.2024,07,41,43,44,51,05
1035,11.05.2024,03,06,39,49,67,21
1036,13.05.2024,05,14,29,38,66,01
1037,15.05.2024,19,42,45,55,69,06
1038,18.05.2024,19,36,37,42,59,19
1039,20.05.2024,01,07,48,64,68,05
1040,22.05.2024,05,16,18,26,67,04
1041,25.05.2024,06,33,35,36,64,24
1042,27.05.2024,09,30,39,49,59,21
1043,29.05.2024,17,34,56,60,61,09
1044,01.06.2024,28,38,52,54,68,08
1045,03.06.2024,19,29,35,36,45,16
1046,05.06.2024,08,44,45,51,69,12
1047,08.06.2024,08,38,52,54,64,15
1048,10.06.2024,03,10,33,58,59,09
1049,12.06.2024,19,30,31,61,62,21
1050,15.06.2024,04,36,48,54,56,02
1051,17.06.2024,30,48,53,58,66,09
1052,19.06.2024,04,27,44,50,64,07
1053,22.06.2024,04,05,15,32,62,21
1054,24.06.2024,05,06,36,53,69,08
1055,26.06.2024,04,09,36,47,56,07
1056,29.06.2024,26,51,54,61,69,25
1057,01.07.2024,05,09,32,39,55,09
1058,03.07.2024,02,26,33,55,57,22
1059,06.07.2024,05,32,35,39,49,21
1060,08.07.2024,20,22,31,33,45,01
1061,10.07.2024,07,11,12,27,46,26
1062,13.07.2024,09,55,59,66,69,21
1063,15.07.2024,09,31,39,40,45,23
1064,17.07.2024,24,27,32,47,66,26
1065,20.07.2024,18,25,31,40,57,04
1066,22.07.2024,31,36,56,58,69,20
1067,24.07.2024,16,42,59,63,68,13
1068,27.07.2024,03,31,37,40,64,17
1069,29.07.2024,11,27,30,33,44,16
1070,31.07.2024,23,34,37,50,58,07
1071,03.08.2024,13,33,40,60,61,20
1072,05.08.2024,29,42,44,51,54,12
1073,07.08.2024,06,19,35,47,57,09
1074,10.08.2024,09,24,33,64,69,09
1075,12.08.2024,09,22,57,67,68,14
1076,14.08.2024,08,09,23,29,62,13
1077,17.08.2024,12,31,43,45,46,22
1078,19.08.2024,01,02,15,23,28,10
1079,21.08.2024,27,31,33,38,67,03
1080,24.08.2024,05,15,21,24,43,17
1081,26.08.2024,02,04,23,68,69,15
1082,28.08.2024,05,33,47,50,64,20
1083,31.08.2024,04,34,35,38,69,19
1084,02.09.2024,08,42,46,48,53,22
1085,04.09.2024,07,10,21,33,59,20
1086,07.09.2024,14,34,37,55,63,20
1087,09.09.2024,01,16,21,47,60,05
1088,11.09.2024,10,12,55,65,67,03
1089,14.09.2024,29,34,38,48,56,16
1090,16.09.2024,08,09,11,27,31,17
1091,18.09.2024,01,11,22,47,68,07
1092,21.09.2024,17,19,21,37,45,14
1093,23.09.2024,15,21,25,37,45,19
1094,25.09.2024,02,26,45,46,52,21
1095,28.09.2024,03,11,13,24,39,22
1096,30.09.2024,09,11,30,43,69,20
1097,02.10.2024,01,02,21,37,43,21
1098,05.10.2024,02,12,46,52,65,03
1099,07.10.2024,18,30,31,52,63,22
1100,09.10.2024,25,32,43,53,66,10
1101,12.10.2024,05,14,20,41,57,06
1102,14.10.2024,14,18,33,64,67,14
1103,16.10.2024,04,30,39,44,60,11
1104,19.10.2024,07,16,19,45,64,25
1105,21.10.2024,01,25,57,62,64,15
1106,23.10.2024,02,15,27,29,39,20
1107,26.10.2024,08,12,40,45,51,15
1108,28.10.2024,21,27,32,48,67,17
1109,30.10.2024,13,22,29,43,58,22
1110,02.11.2024,10,45,48,58,61,02
1111,04.11.2024,06,18,33,48,53,21
1112,06.11.2024,12,17,37,58,62,04
1113,09.11.2024,11,24,50,56,66,16
1114,11.11.2024,03,21,24,34,46,09
1115,13.11.2024,09,20,26,43,58,09
1116,16.11.2024,21,22,25,32,38,16
1117,18.11.2024,27,31,41,52,69,26
1118,20.11.2024,16,30,60,62,64,25
1119,23.11.2024,12,13,34,44,67,08
1120,25.11.2024,05,35,45,60,63,12
1121,27.11.2024,01,06,07,13,40,05
1122,30.11.2024,04,24,29,39,63,25
1123,02.12.2024,03,09,26,61,67,13
1124,04.12.2024,01,23,25,28,61,13
1125,07.12.2024,01,31,43,55,57,22
1126,09.12.2024,35,37,40,45,51,24
1127,11.12.2024,13,44,50,52,54,20
1128,14.12.2024,12,17,23,52,67,01
1129,16.12.2024,09,30,33,57,61,17
1130,18.12.2024,06,15,18,33,49,07
1131,21.12.2024,01,12,17,21,58,01
1132,23.12.2024,22,42,44,57,64,18
1133,25.12.2024,15,26,27,30,35,03
1134,28.12.2024,06,31,51,54,55,12
1135,30.12.2024,09,19,33,38,39,01
1136,01.01.2025,06,12,28,35,66,26
1137,04.01.2025,26,32,43,54,56,24
1138,06.01.2025,17,34,46,66,67,14
1139,08.01.2025,01,20,36,38,43,24
1140,11.01.2025,03,06,32,37,65,04
1141,13.01.2025,04,06,16,39,66,09
1142,15.01.2025,08,41,52,53,58,07
1143,18.01.2025,14,31,35,64,69,23
1144,20.01.2025,15,16,32,47,54,06
1145,22.01.2025,05,06,27,40,49,05
1146,25.01.2025,08,15,17,53,66,14
1147,27.01.2025,02,40,47,53,55,20
1148,29.01.2025,08,12,31,33,38,18
1149,01.02.2025,23,29,32,49,61,08
1150,03.02.2025,12,37,47,54,60,17
1151,05.02.2025,19,27,30,50,62,14
1152,08.02.2025,23,44,57,60,62,09
1153,10.02.2025,02,17,18,29,43,03
1154,12.02.2025,21,32,36,45,49,18
1155,15.02.2025,03,16,45,54,56,12
1156,17.02.2025,04,44,47,52,57,09
1157,19.02.2025,06,21,28,49,60,20
1158,22.02.2025,07,18,22,50,65,15
1159,24.02.2025,10,11,34,59,68,14
1160,26.02.2025,28,48,55,60,62,20
1161,01.03.2025,02,23,36,44,49,25
1162,03.03.2025,18,20,50,52,56,20
1163,05.03.2025,24,28,40,63,65,20
1164,08.03.2025,02,04,16,23,63,13
1165,10.03.2025,17,40,47,50,55,06
1166,12.03.2025,11,13,28,51,58,01
1167,15.03.2025,12,28,33,36,54,05
1168,17.03.2025,11,18,23,38,60,09
1169,19.03.2025,08,11,21,49,59,15
1170,22.03.2025,06,07,25,46,57,12
1171,24.03.2025,06,23,35,36,47,12
1172,26.03.2025,05,20,29,39,53,06
1173,29.03.2025,07,11,21,53,61,02
1174,31.03.2025,12,41,44,52,64,25
1175,02.04.2025,05,17,41,64,69,01
1176,05.04.2025,04,23,30,46,62,02
1177,07.04.2025,20,23,48,59,66,04
1178,09.04.2025,04,29,37,55,67,10
1179,12.04.2025,16,22,44,45,53,19
1180,14.04.2025,03,20,30,52,62,01
1181,16.04.2025,20,24,42,43,49,19
1182,19.04.2025,07,25,37,39,63,01
1183,21.04.2025,04,33,45,46,51,25
1184,23.04.2025,15,44,63,66,69,20
1185,26.04.2025,01,12,14,18,69,02
1186,28.04.2025,26,43,51,56,60,24
1187,30.04.2025,01,02,03,57,59,09
1188,03.05.2025,10,21,23,35,65,24
1189,05.05.2025,16,34,40,45,66,19
1190,07.05.2025,14,15,30,40,59,20
1191,10.05.2025,05,20,28,39,42,13
1192,12.05.2025,15,16,41,48,60,21
1193,14.05.2025,04,10,24,29,53,04
1194,17.05.2025,07,34,40,42,52,15
1195,19.05.2025,13,14,37,50,60,11
1196,21.05.2025,09,29,31,34,43,02
1197,24.05.2025,12,18,28,48,52,05
1198,26.05.2025,13,47,52,64,67,25
1199,28.05.2025,23,27,32,35,59,11
1200,31.05.2025,01,29,37,56,68,13
1201,02.06.2025,01,07,44,57,61,21
1202,04.06.2025,05,17,23,35,45,24
1203,07.06.2025,31,36,43,48,62,25
1204,09.06.2025,30,33,40,43,52,25
1205,11.06.2025,13,25,29,37,53,03
1206,14.06.2025,04,06,09,23,59,25
1207,16.06.2025,17,21,23,27,52,19
1208,18.06.2025,23,29,50,64,67,11
1209,21.06.2025,03,16,32,52,62,24
1210,23.06.2025,05,25,42,44,65,20
1211,25.06.2025,02,12,37,51,61,22
1212,28.06.2025,04,35,43,52,62,12
1213,30.06.2025,13,28,44,52,55,06
1214,02.07.2025,07,19,21,54,63,21
1215,05.07.2025,01,28,34,50,58,08
1216,07.07.2025,33,35,58,61,69,25
1217,09.07.2025,05,09,25,28,69,05
1218,12.07.2025,08,16,24,33,54,18
1219,14.07.2025,08,12,45,46,63,24
1220,16.07.2025,04,21,43,48,49,22
1221,19.07.2025,28,48,51,61,69,20
1222,21.07.2025,08,11,28,33,42,02
1223,23.07.2025,02,18,19,25,35,25
1224,26.07.2025,08,31,57,65,67,23
1225,28.07.2025,07,35,36,43,62,03
1226,30.07.2025,04,15,35,50,64,08
1227,02.08.2025,06,18,34,35,36,02
1228,04.08.2025,08,09,19,31,38,21
1229,06.08.2025,15,27,43,45,53,09
1230,09.08.2025,07,14,23,24,60,14
1231,11.08.2025,06,16,33,40,62,02
1232,13.08.2025,04,11,40,44,50,04
1233,16.08.2025,23,40,49,65,69,23
1234,18.08.2025,15,46,61,63,64,01
1235,20.08.2025,31,59,62,65,68,05
1236,23.08.2025,11,14,34,47,51,18
1237,25.08.2025,16,19,34,37,64,22
1238,27.08.2025,09,12,22,41,61,25
1239,30.08.2025,03,18,22,27,33,17
1240,01.09.2025,08,23,25,40,53,05
1241,03.09.2025,03,16,29,61,69,22
1242,06.09.2025,11,23,44,61,62,17
1243,08.09.2025,26,28,41,53,64,09
1244,10.09.2025,02,24,45,53,64,05
1245,13.09.2025,28,37,42,50,53,19
1246,15.09.2025,14,15,32,42,49,01
1247,17.09.2025,07,30,50,54,62,20
1248,20.09.2025,15,29,64,66,67,04
1249,22.09.2025,03,29,42,46,59,15
1250,24.09.2025,15,31,45,49,53,19
1251,27.09.2025,10,16,32,61,66,04
1252,29.09.2025,01,03,27,60,65,16
1253,01.10.2025,08,17,22,28,55,14
1254,04.10.2025,03,07,47,67,68,02
1255,06.10.2025,28,29,32,66,67,03
1256,08.10.2025,08,10,44,48,54,14
1257,11.10.2025,13,16,18,20,27,10
1258,13.10.2025,13,14,32,52,64,12
1259,15.10.2025,10,13,28,34,47,15
1260,18.10.2025,03,11,27,40,58,10
1261,20.10.2025,32,38,66,67,69,19
1262,22.10.2025,18,37,52,54,60,12
1263,25.10.2025,02,12,22,39,67,15
1264,27.10.2025,17,39,43,51,66,20
1265,29.10.2025,04,24,49,60,65,01
1266,01.11.2025,02,26,43,44,62,22
1267,03.11.2025,03,32,40,43,57,18
1268,05.11.2025,09,17,29,61,66,26
1269,08.11.2025,03,53,60,62,68,11
1270,10.11.2025,06,28,44,48,58,23
1271,12.11.2025,29,39,43,51,65,23
1272,15.11.2025,06,07,12,47,53,21
